war,mission_id,mission_date,country,aircraft_type,planes,bombload,target_location,target_country,latitude,longitude,weapon_type
Korean War,1782,10/6/50,Japan,B29,6.0,48.0,,,,,
Korean War,1783,10/7/50,Okinawa,B29,8.0,69.0,,,,,
Korean War,1784,10/7/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1785,10/7/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1786,10/7/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1787,10/7/50,Okinawa,B29,8.0,72.0,,,,,
Korean War,1788,10/7/50,Okinawa,B29,8.0,72.0,,,,,
Korean War,1789,10/7/50,Japan,B29,4.0,33.0,,,,,
Korean War,1790,10/7/50,Japan,B29,4.0,36.0,,,,,
Korean War,1791,10/9/50,Okinawa,B29,7.0,55.0,,,,,
Korean War,1792,10/9/50,Okinawa,B29,4.0,34.0,,,,,
Korean War,1793,10/9/50,Okinawa,B29,7.0,54.0,,,,,
Korean War,1794,10/9/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1795,10/9/50,Okinawa,B29,3.0,12.0,,,,,
Korean War,1796,10/9/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1797,10/9/50,Japan,B29,2.0,20.0,,,,,
Korean War,1798,10/9/50,Japan,B29,2.0,20.0,,,,,
Korean War,1799,10/10/50,Okinawa,B29,9.0,81.0,,,,,
Korean War,1800,10/10/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1801,10/10/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1802,10/10/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1803,10/10/50,Okinawa,B29,7.0,63.0,,,,,
Korean War,1804,10/10/50,Okinawa,B29,7.0,72.0,,,,,
Korean War,1805,10/10/50,Japan,B29,3.0,30.0,,,,,
Korean War,1806,10/10/50,Japan,B29,4.0,33.0,,,,,
Korean War,1807,10/11/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1808,10/11/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1809,10/11/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1810,10/11/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1811,10/11/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1812,10/11/50,Japan,B29,2.0,30.0,,,,,
Korean War,1813,10/11/50,Japan,B29,1.0,2.0,,,,,
Korean War,1814,10/11/50,Japan,B29,4.0,32.0,,,,,
Korean War,1815,10/11/50,Japan,B29,4.0,40.0,,,,,
Korean War,1816,10/11/50,Japan,B29,4.0,40.0,,,,,
Korean War,1817,10/11/50,Japan,B29,4.0,32.0,,,,,
Korean War,1818,10/12/50,Okinawa,B29,3.0,21.0,,,,,
Korean War,1819,10/12/50,Okinawa,B29,3.0,25.0,,,,,
Korean War,1820,10/12/50,Okinawa,B29,3.0,25.0,,,,,
Korean War,1821,10/12/50,Okinawa,B29,2.0,17.0,,,,,
Korean War,1822,10/12/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1823,10/12/50,Okinawa,B29,4.0,36.0,,,,,
Korean War,1824,10/12/50,Okinawa,B29,3.0,27.0,,,,,
Korean War,1825,10/12/50,Japan,B29,2.0,20.0,,,,,
Korean War,1826,10/12/50,Japan,B29,4.0,40.0,,,,,
Korean War,1828,10/13/50,Okinawa,B29,6.0,46.0,,,,,
Korean War,1829,10/13/50,Okinawa,B29,5.0,43.0,,,,,
Korean War,1830,10/13/50,Okinawa,B29,5.0,35.0,,,,,
Korean War,1831,10/13/50,Japan,B29,3.0,23.0,,,,,
Korean War,1832,10/13/50,Japan,B29,3.0,30.0,,,,,
Korean War,1833,10/13/50,Japan,B29,4.0,40.0,,,,,
Korean War,1834,10/14/50,Okinawa,B29,5.0,45.0,,,,,
Korean War,1835,10/14/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1836,10/14/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1837,10/14/50,Okinawa,B29,1.0,4.0,,,,,
Korean War,1838,10/14/50,Okinawa,B29,4.0,33.0,,,,,
Korean War,1839,10/14/50,Okinawa,B29,6.0,54.0,,,,,
Korean War,1840,10/14/50,Japan,B29,4.0,30.0,,,,,
Korean War,1841,10/14/50,Japan,B29,4.0,40.0,,,,,
Korean War,1842,10/14/50,Japan,B29,4.0,40.0,,,,,
Korean War,1843,10/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1844,10/15/50,Okinawa,B29,4.0,29.0,,,,,
Korean War,1845,10/15/50,Okinawa,B29,4.0,31.0,,,,,
Korean War,1846,10/15/50,Japan,B29,4.0,33.0,,,,,
Korean War,1847,10/15/50,Japan,B29,3.0,40.0,,,,,
Korean War,1848,10/15/50,Japan,B29,4.0,40.0,,,,,
Korean War,1849,10/16/50,Okinawa,B29,6.0,46.0,,,,,
Korean War,1850,10/16/50,Okinawa,B29,6.0,49.0,,,,,
Korean War,1851,10/16/50,Okinawa,B29,4.0,31.0,,,,,
Korean War,1852,10/16/50,Japan,B29,3.0,32.0,,,,,
Korean War,1853,10/16/50,Japan,B29,2.0,30.0,,,,,
Korean War,1854,10/16/50,Japan,B29,3.0,30.0,,,,,
Korean War,1855,10/17/50,Okinawa,B29,6.0,53.0,,,,,
Korean War,1856,10/17/50,Okinawa,B29,5.0,44.0,,,,,
Korean War,1857,10/17/50,Okinawa,B29,5.0,38.0,,,,,
Korean War,1858,10/17/50,Japan,B29,1.0,3.0,,,,,
Korean War,1859,10/17/50,Japan,B29,3.0,30.0,,,,,
Korean War,1860,10/17/50,Japan,B29,3.0,26.0,,,,,
Korean War,1861,10/17/50,Japan,B29,4.0,34.0,,,,,
Korean War,1862,10/18/50,Okinawa,B29,5.0,35.0,,,,,
Korean War,1863,10/18/50,Okinawa,B29,5.0,34.0,,,,,
Korean War,1864,10/18/50,Okinawa,B29,5.0,32.0,,,,,
Korean War,1865,10/18/50,Japan,B29,4.0,27.0,,,,,
Korean War,1866,10/18/50,Japan,B29,3.0,32.0,,,,,
Korean War,1867,10/18/50,Japan,B29,4.0,34.0,,,,,
Korean War,1868,10/19/50,Okinawa,B29,5.0,38.0,,,,,
Korean War,1869,10/19/50,Okinawa,B29,5.0,36.0,,,,,
Korean War,1870,10/19/50,Okinawa,B29,5.0,46.0,,,,,
Korean War,1871,10/19/50,Japan,B29,4.0,32.0,,,,,
Korean War,1872,10/19/50,Japan,B29,4.0,32.0,,,,,
Korean War,1873,10/19/50,Japan,B29,3.0,24.0,,,,,
Korean War,1874,10/20/50,Okinawa,B29,3.0,20.0,,,,,
Korean War,1875,10/20/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1876,10/20/50,Okinawa,B29,5.0,42.0,,,,,
Korean War,1877,10/20/50,Japan,B29,2.0,16.0,,,,,
Korean War,1878,10/20/50,Japan,B29,3.0,19.0,,,,,
Korean War,1879,10/20/50,Japan,B29,3.0,24.0,,,,,
Korean War,1880,10/21/50,Okinawa,B29,4.0,26.0,,,,,
Korean War,1881,10/21/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,1882,10/21/50,Okinawa,B29,4.0,28.0,,,,,
Korean War,1883,10/21/50,Japan,B29,3.0,23.0,,,,,
Korean War,1884,10/21/50,Japan,B29,3.0,24.0,,,,,
Korean War,1885,10/21/50,Japan,B29,3.0,24.0,,,,,
Korean War,1886,10/23/50,Okinawa,B29,2.0,13.0,,,,,
Korean War,1887,10/23/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1888,10/23/50,Okinawa,B29,3.0,13.0,,,,,
Korean War,1889,10/23/50,Japan,B29,1.0,8.0,,,,,
Korean War,1890,10/23/50,Japan,B29,2.0,16.0,,,,,
Korean War,1891,10/23/50,Japan,B29,1.0,8.0,,,,,
Korean War,1892,10/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1893,10/24/50,Okinawa,B29,2.0,12.0,,,,,
Korean War,1894,10/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1895,10/24/50,Japan,B29,1.0,8.0,,,,,
Korean War,1896,10/24/50,Japan,B29,1.0,8.0,,,,,
Korean War,1897,10/24/50,Japan,B29,2.0,16.0,,,,,
Korean War,1899,10/26/50,Japan,B29,1.0,3.0,,,,,
Korean War,1900,11/1/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1901,11/1/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1902,11/1/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1903,11/1/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1904,11/1/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1905,11/1/50,Okinawa,B29,1.0,8.0,,,,,
Korean War,1906,11/1/50,Japan,B29,3.0,24.0,,,,,
Korean War,1907,11/1/50,Japan,B29,2.0,16.0,,,,,
Korean War,1908,11/1/50,Japan,B29,4.0,19.0,,,,,
Korean War,1909,11/2/50,Japan,B29,3.0,24.0,,,,,
Korean War,1910,11/2/50,Japan,B29,2.0,16.0,,,,,
Korean War,1911,11/2/50,Japan,B29,3.0,24.0,,,,,
Korean War,1912,11/3/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1913,11/3/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1914,11/3/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1918,11/4/50,Japan,B29,8.0,72.0,,,,,
Korean War,1919,11/4/50,Japan,B29,9.0,75.0,,,,,
Korean War,1920,11/4/50,Japan,B29,7.0,62.0,,,,,
Korean War,1921,11/5/50,Okinawa,B29,8.0,63.0,,,,,
Korean War,1922,11/5/50,Okinawa,B29,8.0,60.0,,,,,
Korean War,1923,11/5/50,Okinawa,B29,8.0,60.0,,,,,
Korean War,1924,11/6/50,Japan,B29,1.0,3.0,,,,,
Korean War,1925,11/8/50,Okinawa,B29,10.0,80.0,,,,,
Korean War,1926,11/8/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1927,11/8/50,Okinawa,B29,8.0,56.0,,,,,
Korean War,1928,11/8/50,Okinawa,B29,7.0,35.0,,,,,
Korean War,1929,11/8/50,Okinawa,B29,9.0,80.0,,,,,
Korean War,1930,11/8/50,Okinawa,B29,10.0,80.0,,,,,
Korean War,1931,11/8/50,Japan,B29,9.0,80.0,,,,,
Korean War,1932,11/8/50,Japan,B29,9.0,72.0,,,,,
Korean War,1933,11/8/50,Japan,B29,9.0,80.0,,,,,
Korean War,1934,11/9/50,Japan,B29,6.0,48.0,,,,,
Korean War,1935,11/9/50,Japan,B29,5.0,35.0,,,,,
Korean War,1936,11/9/50,Japan,B29,3.0,35.0,,,,,
Korean War,1937,11/10/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,1938,11/10/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1939,11/10/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1940,11/10/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1941,11/10/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,1942,11/10/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1943,11/10/50,Japan,B29,3.0,12.0,,,,,
Korean War,1944,11/10/50,Japan,B29,3.0,24.0,,,,,
Korean War,1945,11/10/50,Japan,B29,4.0,32.0,,,,,
Korean War,1946,11/11/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1947,11/12/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1948,11/12/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1949,11/12/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,1950,11/12/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1951,11/12/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1952,11/12/50,Okinawa,B29,1.0,16.0,,,,,
Korean War,1953,11/12/50,Japan,B29,5.0,40.0,,,,,
Korean War,1954,11/12/50,Japan,B29,4.0,21.0,,,,,
Korean War,1955,11/12/50,Japan,B29,5.0,40.0,,,,,
Korean War,1956,11/13/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1957,11/13/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1958,11/13/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1959,11/13/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,1960,11/13/50,Japan,B29,4.0,32.0,,,,,
Korean War,1961,11/13/50,Japan,B29,4.0,32.0,,,,,
Korean War,1962,11/13/50,Japan,B29,4.0,24.0,,,,,
Korean War,1963,11/13/50,Japan,B29,5.0,30.0,,,,,
Korean War,1964,11/13/50,Japan,B29,4.0,17.0,,,,,
Korean War,1965,11/14/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,1966,11/14/50,Okinawa,B29,4.0,40.0,,,,,
Korean War,1967,11/14/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,1968,11/14/50,Okinawa,B29,2.0,24.0,,,,,
Korean War,1969,11/14/50,Okinawa,B29,4.0,24.0,,,,,
Korean War,1970,11/14/50,Okinawa,B29,5.0,30.0,,,,,
Korean War,1971,11/14/50,Japan,B29,2.0,12.0,,,,,
Korean War,1972,11/14/50,Japan,B29,5.0,28.0,,,,,
Korean War,1973,11/14/50,Japan,B29,4.0,24.0,,,,,
Korean War,1974,11/15/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,1975,11/15/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,1976,11/15/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1977,11/15/50,Okinawa,B29,2.0,24.0,,,,,
Korean War,1978,11/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,1979,11/15/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,1980,11/15/50,Japan,B29,4.0,40.0,,,,,
Korean War,1981,11/15/50,Japan,B29,3.0,32.0,,,,,
Korean War,1982,11/15/50,Japan,B29,3.0,32.0,,,,,
Korean War,1983,11/16/50,Japan,B29,1.0,2.0,,,,,
Korean War,1984,11/16/50,Japan,B29,1.0,2.0,,,,,
Korean War,1985,11/19/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,1986,11/19/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,1987,11/19/50,Japan,B29,6.0,58.0,,,,,
Korean War,1988,11/19/50,Japan,B29,6.0,64.0,,,,,
Korean War,1989,11/19/50,Japan,B29,6.0,64.0,,,,,
Korean War,1990,11/20/50,Okinawa,B29,8.0,59.0,,,,,
Korean War,1991,11/20/50,Okinawa,B29,9.0,67.0,,,,,
Korean War,1992,11/20/50,Okinawa,B29,5.0,35.0,,,,,
Korean War,1993,11/20/50,Japan,B29,1.0,3.0,,,,,
Korean War,1994,11/20/50,Japan,B29,1.0,3.0,,,,,
Korean War,1995,11/20/50,Japan,B29,1.0,3.0,,,,,
Korean War,1996,11/22/50,Okinawa,B29,9.0,72.0,,,,,
Korean War,1997,11/22/50,Okinawa,B29,9.0,66.0,,,,,
Korean War,1998,11/22/50,Okinawa,B29,6.0,42.0,,,,,
Korean War,1999,11/22/50,Okinawa,B29,6.0,64.0,,,,,
Korean War,2000,11/22/50,Okinawa,B29,5.0,48.0,,,,,
Korean War,2001,11/22/50,Okinawa,B29,7.0,64.0,,,,,
Korean War,2002,11/22/50,Japan,B29,2.0,24.0,,,,,
Korean War,2003,11/22/50,Japan,B29,3.0,24.0,,,,,
Korean War,2004,11/22/50,Japan,B29,2.0,16.0,,,,,
Korean War,2005,11/23/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2006,11/23/50,Okinawa,B29,5.0,35.0,,,,,
Korean War,2007,11/23/50,Okinawa,B29,5.0,43.0,,,,,
Korean War,2008,11/24/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,2009,11/24/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2010,11/24/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2011,11/24/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2012,11/24/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2013,11/24/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2014,11/24/50,Japan,B29,4.0,16.0,,,,,
Korean War,2015,11/24/50,Japan,B29,3.0,15.0,,,,,
Korean War,2016,11/24/50,Japan,B29,3.0,13.0,,,,,
Korean War,2017,11/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2018,11/25/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2019,11/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2020,11/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2021,11/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2022,11/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2023,11/25/50,Japan,B29,3.0,24.0,,,,,
Korean War,2024,11/25/50,Japan,B29,3.0,24.0,,,,,
Korean War,2025,11/25/50,Japan,B29,3.0,24.0,,,,,
Korean War,2026,11/26/50,Okinawa,B29,6.0,36.0,,,,,
Korean War,2027,11/26/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2028,11/26/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2029,11/26/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2030,11/26/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,2031,11/26/50,Okinawa,B29,3.0,18.0,,,,,
Korean War,2032,11/26/50,Japan,B29,4.0,32.0,,,,,
Korean War,2033,11/26/50,Japan,B29,5.0,40.0,,,,,
Korean War,2034,11/26/50,Japan,B29,4.0,32.0,,,,,
Korean War,2035,11/27/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,2036,11/27/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2037,11/27/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2038,11/27/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2039,11/27/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2040,11/27/50,Okinawa,B29,4.0,26.0,,,,,
Korean War,2041,11/27/50,Japan,B29,1.0,3.0,,,,,
Korean War,2042,11/27/50,Japan,B29,1.0,3.0,,,,,
Korean War,2043,11/28/50,Japan,B29,7.0,62.0,,,,,
Korean War,2044,11/28/50,Japan,B29,9.0,72.0,,,,,
Korean War,2045,11/28/50,Japan,B29,5.0,64.0,,,,,
Korean War,2046,11/29/50,Okinawa,B29,9.0,58.0,,,,,
Korean War,2047,11/29/50,Okinawa,B29,7.0,54.0,,,,,
Korean War,2048,11/29/50,Okinawa,B29,6.0,46.0,,,,,
Korean War,2049,11/30/50,Okinawa,B29,9.0,72.0,,,,,
Korean War,2050,11/30/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,2051,11/30/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,2052,12/1/50,Japan,B29,6.0,43.0,,,,,
Korean War,2053,12/1/50,Japan,B29,6.0,58.0,,,,,
Korean War,2054,12/1/50,Japan,B29,9.0,49.0,,,,,
Korean War,2055,12/2/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,2056,12/2/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2057,12/2/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,2058,12/2/50,Japan,B29,2.0,5.0,,,,,
Korean War,2059,12/3/50,Okinawa,B29,9.0,76.0,,,,,
Korean War,2060,12/3/50,Okinawa,B29,7.0,64.0,,,,,
Korean War,2061,12/3/50,Okinawa,B29,7.0,56.0,,,,,
Korean War,2062,12/3/50,Japan,B29,3.0,8.0,,,,,
Korean War,2063,12/4/50,Japan,B29,5.0,40.0,,,,,
Korean War,2064,12/4/50,Japan,B29,5.0,56.0,,,,,
Korean War,2065,12/4/50,Japan,B29,6.0,47.0,,,,,
Korean War,2066,12/6/50,Okinawa,B29,8.0,56.0,,,,,
Korean War,2067,12/6/50,Okinawa,B29,8.0,64.0,,,,,
Korean War,2068,12/6/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2069,12/7/50,Japan,B29,7.0,56.0,,,,,
Korean War,2070,12/7/50,Japan,B29,7.0,56.0,,,,,
Korean War,2071,12/7/50,Japan,B29,9.0,72.0,,,,,
Korean War,2072,12/8/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2073,12/8/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2074,12/8/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2075,12/8/50,Okinawa,B29,4.0,40.0,,,,,
Korean War,2076,12/8/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2077,12/8/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2078,12/8/50,Japan,B29,1.0,2.0,,,,,
Korean War,2079,12/8/50,Japan,B29,1.0,2.0,,,,,
Korean War,2080,12/9/50,Japan,B29,2.0,5.0,,,,,
Korean War,2081,12/10/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2082,12/10/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2083,12/10/50,Okinawa,B29,5.0,34.0,,,,,
Korean War,2084,12/10/50,Okinawa,B29,4.0,26.0,,,,,
Korean War,2085,12/10/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2086,12/10/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2087,12/10/50,Japan,B29,7.0,56.0,,,,,
Korean War,2088,12/10/50,Japan,B29,8.0,64.0,,,,,
Korean War,2089,12/10/50,Japan,B29,5.0,40.0,,,,,
Korean War,2090,12/11/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2091,12/11/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2092,12/11/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2093,12/11/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2094,12/11/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2095,12/11/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2096,12/12/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2097,12/12/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2098,12/12/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2099,12/12/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2100,12/12/50,Okinawa,B29,5.0,32.0,,,,,
Korean War,2101,12/12/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2102,12/13/50,Japan,B29,7.0,64.0,,,,,
Korean War,2103,12/13/50,Japan,B29,8.0,72.0,,,,,
Korean War,2104,12/13/50,Japan,B29,8.0,64.0,,,,,
Korean War,2105,12/14/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2106,12/14/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2107,12/14/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2108,12/14/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2109,12/14/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2110,12/14/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2111,12/15/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2112,12/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2113,12/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2114,12/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2115,12/15/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2116,12/15/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2117,12/15/50,Japan,B29,1.0,2.0,,,,,
Korean War,2118,12/15/50,Japan,B29,2.0,5.0,,,,,
Korean War,2119,12/15/50,Japan,B29,1.0,2.0,,,,,
Korean War,2120,12/17/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2121,12/17/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2122,12/17/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,2123,12/17/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2124,12/17/50,Okinawa,B29,2.0,14.0,,,,,
Korean War,2125,12/17/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2126,12/17/50,Japan,B29,4.0,40.0,,,,,
Korean War,2127,12/17/50,Japan,B29,6.0,48.0,,,,,
Korean War,2128,12/17/50,Japan,B29,6.0,48.0,,,,,
Korean War,2129,12/18/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2130,12/18/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2131,12/18/50,Okinawa,B29,1.0,8.0,,,,,
Korean War,2132,12/18/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,2133,12/18/50,Okinawa,B29,1.0,8.0,,,,,
Korean War,2134,12/18/50,Okinawa,B29,3.0,16.0,,,,,
Korean War,2135,12/18/50,Japan,B29,3.0,24.0,,,,,
Korean War,2136,12/18/50,Japan,B29,3.0,24.0,,,,,
Korean War,2137,12/18/50,Japan,B29,3.0,18.0,,,,,
Korean War,2138,12/19/50,Okinawa,B29,6.0,48.0,,,,,
Korean War,2139,12/19/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2140,12/19/50,Okinawa,B29,2.0,16.0,,,,,
Korean War,2141,12/19/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2142,12/19/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2143,12/19/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2144,12/20/50,Japan,B29,1.0,2.0,,,,,
Korean War,2145,12/20/50,Japan,B29,1.0,2.0,,,,,
Korean War,2146,12/21/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2147,12/21/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2148,12/21/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2149,12/21/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2150,12/21/50,Okinawa,B29,4.0,30.0,,,,,
Korean War,2151,12/21/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2152,12/21/50,Japan,B29,7.0,41.0,,,,,
Korean War,2153,12/21/50,Japan,B29,9.0,54.0,,,,,
Korean War,2154,12/21/50,Japan,B29,8.0,64.0,,,,,
Korean War,2155,12/22/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2156,12/22/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2157,12/22/50,Okinawa,B29,5.0,38.0,,,,,
Korean War,2158,12/22/50,Okinawa,B29,3.0,22.0,,,,,
Korean War,2159,12/22/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2160,12/22/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2161,12/22/50,Japan,B29,1.0,2.0,,,,,
Korean War,2162,12/23/50,Japan,B29,1.0,2.0,,,,,
Korean War,2163,12/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2164,12/24/50,Okinawa,B29,5.0,40.0,,,,,
Korean War,2165,12/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2166,12/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2167,12/24/50,Okinawa,B29,3.0,24.0,,,,,
Korean War,2168,12/24/50,Okinawa,B29,3.0,32.0,,,,,
Korean War,2169,12/24/50,Japan,B29,7.0,50.0,,,,,
Korean War,2170,12/24/50,Japan,B29,8.0,62.0,,,,,
Korean War,2171,12/24/50,Japan,B29,8.0,64.0,,,,,
Korean War,2172,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2173,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2174,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2175,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2176,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2177,12/25/50,Okinawa,B29,4.0,32.0,,,,,
Korean War,2178,12/25/50,Japan,B29,1.0,2.0,,,,,
Korean War,2179,12/26/50,Japan,B29,8.0,58.0,,,,,
Korean War,2180,12/26/50,Japan,B29,7.0,56.0,,,,,
Korean War,2181,12/26/50,Japan,B29,8.0,48.0,,,,,
